unix_timestamp,tweet_text 
1415495153, script ohio at spartan stadium. buckeyes spartans tbdbitl scriptohio http:\/\/t.co\/v2shche3jj 
1415495154, buckeyes ... gobucks beat sparty! https:\/\/t.co\/memsz3cyec @gma @ohiostathletics @msu_athletics @abc 
1415495154, huge b1g showdown between @ohiostathletics and @msu_athletics on @abc!\n\nwho ya got 
1415495154, huge b1g showdown between @ohiostathletics and @msu_athletics on @abc!\n\nwho ya got 
1415495155,sports all 32 nfl logos re-imagined with disney characters: graphic designer @ak47_studios br... http:\/\/t.co\/yjobqyhrt0 ohio buckeyes 
1415495156,feeling cautiously optimistic about this one. don't think urban loses to msu again buckeyes 
1415495159, buckeyes ... gobucks beat sparty! https:\/\/t.co\/memsz3cyec @gma @ohiostathletics @msu_athletics @abc 
1415495164,let's get that w buckeyes 
1415495165,here we go buckeye_nation! beatsparty osuvsmsu b1g gobucks ohiostate buckeyes via opusnbill http:\/\/t.co\/ywbgjgncdl 
1415495166,dj_dizzle_d big game in college football today michiganstate ohiostate via jameshemer http:\/\/t.co\/dwf81va2zf 
1415495166,rt hookperkins: rt for ohiostate and favorite for michiganstate! it's game time! via thatgirl_beckyg http:\/\/t.co\/tfrxnjxiu8 
1415495167,so pumped for the game tonight ohiostate o-h via vinnychase14 http:\/\/t.co\/pjdpzwnipf 
1415495167,ohiostate via ryan_tuttle22 http:\/\/t.co\/gxl200gmcn 
1415495168,go buckeyes!!!! ohiostate buckeyenation via sarahblairdds http:\/\/t.co\/giesrklewo 
1415495169,hmmmm ohiostate 14 mischiganst 17 gobuckeyes kingofcool woahitsdustin via thereal_bigjohn http:\/\/t.co\/kgfrtisnc9 
1415495169, buckeyes ... gobucks beat sparty! @gma @msu_athletics @abc http:\/\/t.co\/mdtmqncwo9 
1415495169,gametime baby. go buckeyes buckeyenation ohiostate bigten http:\/\/t.co\/4dpfgrkp6l via jason_neeley http:\/\/t.co\/1lqzeekyzv 
1415495170,michiganstate &amp; ohiostate saturday night football! big big big game! \ud83c\udfc8 via katdrou http:\/\/t.co\/vgqsf1uo3z 
1415495170,we got thiss ohiostate thebestdamnteamintheland \u2764\ufe0f\ud83c\udfc8 via taaylor_nicole http:\/\/t.co\/iwynsognqq 
1415495174,okay buckeyes 
1415495175,got michiganstate over ohiostate http:\/\/t.co\/2vctgoogho http:\/\/t.co\/jzj2qhhdyf ... http:\/\/t.co\/n8smqc0s16 
1415495175, buckeyes ... gobucks beat sparty! @gma @msu_athletics @abc http:\/\/t.co\/mdtmqncwo9 
1415495175,go bucks!!! b1gfootball ohiostate osuvsmsu via down_hole http:\/\/t.co\/p6oqgl88aj 
1415495175,big game tonight ! ohiostate bucks \ud83c\udfc8 
1415495175,rt djev: ohio state buckeyes pre game anthem! http:\/\/t.co\/ntocet92zv \nohiostate gobucks gobuckeyes buckeye... http:\/\/t.co\/phfob6lnn9 
1415495176, retweet if you're pumped to watch the buckeyes tonight! gobucks beatsparty @brutus_buckeye @buckeye_corner @osutra\u2026 
1415495176,let's go buckeyes! here we go! buckeyenation ohiostate via kool_aid_50 http:\/\/t.co\/vswu1fxslm 
1415495176, rt for ohiostate and favorite for michiganstate! it's game time! 
1415495176,buckeyes fans o-h 
1415495176,@gma buckeyes 
1415495176,i have so many feelings right now. ohiostate vs michiganstate via kindofg http:\/\/t.co\/tzdcd0sbba 
1415495177,buckeyes pass defense has to play better than ever tonight 
1415495178,here we go buckeye_nation! beatsparty osuvsmsu b1g gobucks ohiostate buckeyes via opusnbill ... http:\/\/t.co\/8elv2vuelu 
1415495178,let's go buckeyes! ohiostate via smv_24 http:\/\/t.co\/7ej7siqind 
1415495179,o-h \nbuckeyetilidie ohiostate ohiostatefootball via leasa_simmons http:\/\/t.co\/mei6pzng0u 
1415495179, huge b1g showdown between @ohiostathletics and @msu_athletics on @abc!\n\nwho ya got 
1415495179,mancave michiganstate ohiostate bigten http:\/\/t.co\/wvehpn2wsg via jwebbie1 http:\/\/t.co\/wmmylg67q0 
1415495180,ohiostate via victorflagg_ http:\/\/t.co\/tj4d0suauu 
1415495181,collegegameday ohiostathletics ohiostate ohiostatevsmichiganstate via _larrywilliams_ http:\/\/t.co\/t6rzllmczu 
1415495182,go msu_football beat ohiostate ..what's a buckeye anyway? spartanbymarriage via bfitbrandi http:\/\/t.co\/rggchjvqx0 
1415495182,o-h.... osu msu osuvsmsu ncaafootball football ohio ohiostate edpodcast via e_d_podcast ... http:\/\/t.co\/gzk2jirqhk 
1415495182,let's go buckeyes!! osu ohiostate gobucks via erikaa_j14 http:\/\/t.co\/qhmel77ywg via landingpageguy http:\/\/t.co\/crncyy8d3o 
1415495183,gametime baby. go buckeyes buckeyenation ohiostate bigten http:\/\/t.co\/j5ihlj8dhx via jason_neeley ... http:\/\/t.co\/umfljwzwvx 
1415495184,the showdown is about to begin!!! osuvsmsu letsgobucks ohiostate beatsparty http:\/\/t.co\/njjet2qwcq via res... http:\/\/t.co\/nsywkhy2tk 
1415495184,game time\ud83c\udfc8\ud83c\udfc8 ohiostate gobucks via _mrsj421_ http:\/\/t.co\/3skrdjrmnv 
1415495184,let's go! buckeyes bigtenfootball osuvsmsu 
1415495185, huge b1g showdown between @ohiostathletics and @msu_athletics on @abc!\n\nwho ya got 
1415495185,huge game for ohiostate h-backs marshall and wilson tonight 
1415495185,_ichigan state has not won at home against ohio state sense 1999 bestfact ohiostate via joeybrenen http:\/\/t.co\/nq8oifdtuq 
1415495186, buckeyes!!!!!!! osuvsmsu 
1415495188, buckeyes!!!!!!! osuvsmsu 
1415495188,\u201c@ohiostathletics: buckeyes ... gobucks beat sparty! @gma @msu_athletics @abc http:\/\/t.co\/byixfjonan\u201d 
1415495189,o-state it's that time! no playing around 
1415495189, buckeyes ... gobucks beat sparty! https:\/\/t.co\/memsz3cyec @gma @ohiostathletics @msu_athletics @abc 
1415495190,game time! let's go bucks! \u2b55\ufe0f\ud83d\ude4c\u2757\ufe0f\ud83c\udd7e ohiostate buckeyenation 
1415495196,gonna watch this fuckin football game then go to work and help out! buckeyes moneybaby 
1415495199, buckeyes ... gobucks beat sparty! @gma @msu_athletics @abc http:\/\/t.co\/mdtmqncwo9 
1415495199, huge b1g showdown between @ohiostathletics and @msu_athletics on @abc!\n\nwho ya got 
1415495200, buckeyes ... gobucks beat sparty! @gma @msu_athletics @abc http:\/\/t.co\/mdtmqncwo9 
1415495201,@daddythom44 ok so when @msu_football wins u owe me 20$ if for some weird chance ohiostate wins i owe u 10$ correct 
1415495201,@13abc ohiostate! 
1415495204,go buckeyes! osu buckeyes dogoftheday buckeyedog footballdog chihuahua \ud83c\udfc8\ud83c\udfc8 http:\/\/t.co\/podvola9fg 
1415495205, who you got??\n\n-rt for osu buckeyes\n-fav for msu spartans\n\n#osuvsmsu http:\/\/t.co\/tphstpu8gp 
1415495209,here we go buckeyes!!! o-h... hangonsloopy 
1415495210,let's take this to the top 10! buckeyes gobucks buckeyenation 
1415495210,@kirkherbstreit your blocking the view of the band! :) buckeyes bigten ncaafootball 
1415495213, embracethehate and make 'em bleed scarletandgray buckeyes http:\/\/t.co\/2hxv3ewh9y 
1415495215,time to earn respect! ohiostate 
1415495216, buckeyenation buckeyes ohio standup \ud83c\udfc9\ud83c\udfc9\ud83c\udfc9 notthistimearoundmsu 
1415495216,@jimz_14 i'm so nervous about this game! they need this w! ohiostate buckeyenation 
1415495218,the one day of the year that i support sparty 
1415495218,lets gooooooo!!!!!! buckeyenation buckeyes \ud83c\udd7e 
1415495218, _ichigan state has not won at home against ohio state sense 1999 bestfact ohiostate 
1415495218, buckeyes ... gobucks beat sparty! https:\/\/t.co\/memsz3cyec @gma @ohiostathletics @msu_athletics @abc 
1415495222, huge b1g showdown between @ohiostathletics and @msu_athletics on @abc!\n\nwho ya got 
1415495223, ohio state buckeyes pre game anthem! https:\/\/t.co\/k8d5sulmhj \nohiostate gobucks gobuckeyes buckeyenation osu http:\/\/t.co\/lhv\u2026 
1415495224, buckeyes ... gobucks beat sparty! @gma @msu_athletics @abc http:\/\/t.co\/mdtmqncwo9 
1415495224,perfect chance for us to move up in the rankings!!! ohiostate 
1415495228,big game for us! gotta get this win! buckeyes!! 
1415495235,@gma @ohiostathletics @msu_athletics @abc buckeyes 
1415495235,@gma @ohiostathletics @msu_athletics @abc buckeyes http:\/\/t.co\/ijduqr7tus 
1415495235,who you got tonight? primetime match-up between buckeyes and spartans in east lansing!!! gobucks b1gtentourneyprequel b1gten osuvsmsu 
1415495236, buckeyes ... gobucks beat sparty! @gma @msu_athletics @abc http:\/\/t.co\/mdtmqncwo9 
1415495236, gametime! \ud83d\ude21 osuvsmsu gobucks! beatmsu! buckeyenation bucks tosu ohiostate bigten ncaa primetime! \ud83c\udfc8 buckeyes 
1415495236,who you got tonight? primetime match-up between buckeyes and spartans in east lansing!!! gobucks b1gtentourneyprequel b1gten osuvsmsu 
1415495242,time for some ohiostate football ohiostatevsmichiganstate gobucks wdgad 4 the whole state of michigan buckeyenation @ourhouseisohio 
1415495243,alright buckeyes lets do those! gobucks buckeyenation 
1415495244, buckeyes ... gobucks beat sparty! @gma @msu_athletics @abc http:\/\/t.co\/mdtmqncwo9 
1415495246,alright buckeyes 
1415495247,would love to see the buckeyes come out like the browns did on thursday. i can't believe i just typed that. 
1415495249,freep tweet poll: give us your predictions. spartans or buckeyes? score? ftp 
1415495250, buckeyes!!!!!!! osuvsmsu 
1415495253,clayton puts the finishing touches on our pizzas before this msu v buckeyes football game. ohiostate b1g http:\/\/t.co\/axkw1esmnm 
1415495253,big game tonight ! ohiostate bucks \ud83c\udfc8 
1415495257,ohiostatevsmichiganstate gametime buckeyenation ohiostate http:\/\/t.co\/puvgnnmk5h 
1415495257, let's go buckeyes\nthis is our chance 
1415495258, this time last year i was crying at the bar... but not this year 
1415495259,ready for some football! \ud83d\ude0a\ud83c\udfc8 ohiostate letsgobucks beatmichiganstate 
1415495261, huge b1g showdown between @ohiostathletics and @msu_athletics on @abc!\n\nwho ya got 
1415495261,buckeyes 
1415495266,osu vs. mich st. game of the day. i got osu buckeyes 
1415495270,come on buckeyes it's time to kick some spartan butt. go bucks buckeyenation winners collegegameday 
1415495271,it's go time. gobucks ohiostate buckeyenation bucknuts 
1415495276,hey buckeyes fans repeat after me sec sucks 
1415495276, huge b1g showdown between @ohiostathletics and @msu_athletics on @abc!\n\nwho ya got 
1415495278, they can take the girl out of ohio 
1415495278,hey eastlansing....you all gonna be crying in your cokes in about three hours! gobucs buckeyes 
1415495279,let's go 
1415495282,ohio st8 playrs r not fond of sleep numbr beds jamarcojones michiganstate ohiostate ohiostateplayers sleepnumber http:\/\/t.co\/khhhs7ha2a 
1415495283,let's go buckeyes o-h! 
1415495284,one time for ohiostate !!!! \n\no-h 
1415495287,fuck that team up north ohiostate 
1415495290,here we go people! go buckeyes 
1415495297, nerves r n overload! letsgo buckeyes 
1415495298,gotta win this boys buckeyes 
1415495301,awesome ohiostate gobucks 
1415495305,\u00af\\_(\u30c4)_\/\u00af \u00af\\_(\u30c4)_\/\u00af \u00af\\_(\u30c4)_\/\u00af bosa!!!!!!! \u00af\\_(\u30c4)_\/\u00af \u00af\\_(\u30c4)_\/\u00af \u00af\\_(\u30c4)_\/\u00af gobucks buckeyenation buckeyes tosu 
1415495308,@sfpedroscantina buckeyes bar sanfrancisco @ohiostathletics @ohiostfootball osuvsmsu gobucks everywhere http:\/\/t.co\/2kxipew7mm 
1415495309,i know our game is big but that bama v lsu cheerleader game is strong. buckeyes. 
1415495310,\u201c@ohiostathletics: buckeyes ... gobucks beat sparty! @gma @msu_athletics @abc http:\/\/t.co\/wisadrsctj\u201dlets go kick butt\ud83d\ude08\u2764\ufe0f\ud83c\udfc8 
1415495314,lets go buckeyes 
1415495317, huge b1g showdown between @ohiostathletics and @msu_athletics on @abc!\n\nwho ya got 
1415495323,i'm onlin\u0435!!! come se\u0435 m\u0435e\u0435\u0435e http:\/\/t.co\/etgkksclek! cancun buckeyes mirthalegrand bluesubmarineno6 wowarmory 
1415495323,let's go bucks beatsparty buckeyenation ohiostate 
1415495324, it. is. time. http:\/\/t.co\/vnwgt55so5\u201d buckeyenation buckeyes gobucks oh 
1415495325, huge b1g showdown between @ohiostathletics and @msu_athletics on @abc!\n\nwho ya got 
1415495328,let's go bucks!!! sparty ain't got nothin on brutus! gobucks beatsparty buckeyenation ohiostate 
1415495330,@sarahblairdds: go buckeyes!!!! ohiostate buckeyenation gobucks @markketter 
1415495330,also 
1415495332, it's go time. gobucks ohiostate buckeyenation bucknuts 
1415495340, buckeyes ... gobucks beat sparty! @gma @msu_athletics @abc http:\/\/t.co\/mdtmqncwo9 
1415495341,@gma @brutus_buckeye @ohiostathletics @msu_athletics @abc buckeyes baby!!! 
1415495341, retweet if you're pumped to watch the buckeyes tonight! gobucks beatsparty @brutus_buckeye @buckeye_corner @osutra\u2026 
1415495344,can this game start please??? ohiostate 
1415495345,"\""we don't give a damn about the whole state of michigan!\"" gobucks @ohiostathletics buckeyes buckeyenation" 
1415495345,@gma @ohiostathletics buckeyes 
1415495346, huge b1g showdown between @ohiostathletics and @msu_athletics on @abc!\n\nwho ya got 
1415495352,ohiostate ohiostatevsmichiganstate \ud83c\udfc8\ud83d\ude08 
1415495353, no. 7\/6 @msu_football &amp; no. 13\/11 @ohiostathletics are meeting for the 43rd time. buckeyes lead the all-time series 
1415495354, buckeyes ... gobucks beat sparty! https:\/\/t.co\/memsz3cyec @gma @ohiostathletics @msu_athletics @abc 
1415495356, huge b1g showdown between @ohiostathletics and @msu_athletics on @abc!\n\nwho ya got 
1415495358,go ohiostate !!! gobucks 
1415495359,let's go ohio state beat michigan state!!! buckeyes 
1415495359,@gma @ohiostathletics @msu_athletics @abc b1g buckeyes spartans i have the buckeyes by 12! gobucks 
1415495362,let's go ohiostate 
1415495363,the buckeyes defense is really going to have to step up. and the offense is going to have to protect the football. 
1415495364,buckeyes gametime 
1415495364,buckeyes 
1415495366,buckeyes \ud83c\udfc8\u2764\ufe0f\ud83d\ude4c 
1415495366,buckeyes don't beat yourself limit mistakes you can do it. ahhhhh gobucks 
1415495368,here we go buckeyes! eeeek! \ud83c\udfc8 \u2b55\ufe0fhi\u2b55\ufe0f osu ohiostate gobucks \ud83d\ude4f 
1415495370,not too upset about being sick and snuggling into a blanket to watch buckeyes beat msu tonight. letsgobucks 
1415495374,i miss michigan being in games like this. bigten ohiostate michiganstate 
1415495374, nerves r n overload! letsgo buckeyes 
1415495376,go buckeyes!!! ohiostate osu osuvsmsu http:\/\/t.co\/ea4wnu8pgi 
1415495376,there are 16 former players from michiganstate currently in nfl. there are 33 former players from ohiostate in nfl spartans buckeyes 
1415495376, buckeyes ... gobucks beat sparty! @gma @msu_athletics @abc http:\/\/t.co\/mdtmqncwo9 
1415495377,big game for the buckeyes. go ohio state! buckeyes revenge msuvsosu 
1415495378,@mrtonysays ohiostate 24 michiganstate 20 
1415495380,alright its just about go time...gobucks buckeyenation buckeyes 
1415495381,\u203c\ufe0f\u203c\ufe0f\u203c\ufe0f\u203c\ufe0f it's go time. gobucks ohiostate buckeyenation bucknuts 
1415495387,ohiostate 
1415495389, buckeyes ... gobucks beat sparty! @gma @msu_athletics @abc http:\/\/t.co\/mdtmqncwo9 
1415495390,buckeyes show the world you belong- tonight! 
1415495391, buckeyes ... gobucks beat sparty! @gma @msu_athletics @abc http:\/\/t.co\/mdtmqncwo9 
1415495391,\u201c@bubrock55: buckeyestrong buckeyeforlife http:\/\/t.co\/pzrv5pzy7d\u201d buckeyegalintx ohiostate buckeyeforlife brutus \u2b55\ufe0f\ud83d\ude4c 
1415495392,buckeyes 
1415495393, buckeyes ... gobucks beat sparty! @gma @msu_athletics @abc http:\/\/t.co\/mdtmqncwo9 
1415495394,let's go buckeyes! 
1415495395,let's go buckeyes!!!!! 
1415495399, buckeyes ... gobucks beat sparty! @gma @msu_athletics @abc http:\/\/t.co\/mdtmqncwo9 
1415495399,here's to a good game brother! @dangheesling buckeyes destiny urban ohiostate beatmsu 
1415495400,fuck michiganstate 
1415495400,\u201c@collegegameday: buckle up 
1415495400,how u feel when u gettin head https:\/\/t.co\/xsegnjufmb osuvsmsu osu buckeyes spartans 
1415495402,keep that in mind 
1415495402,buckeyes gonna keep the streak since 1999 going buckeyes gobucks 
1415495403, huge b1g showdown between @ohiostathletics and @msu_athletics on @abc!\n\nwho ya got 
1415495411, it's go time. gobucks ohiostate buckeyenation bucknuts 
1415495412,lets go buckeyes! 
1415495412,let's go buckeyes!!!! buckeyenation gobucks beatsparty 
1415495413,o-h-i-o \u2764\ufe0f\ud83c\udfc8\ud83d\udc4d\ud83d\ude46 ohiostate buckeyenation osuvsmsu scarletandgray buckeyes ohio 
1415495417,im just sayin 
1415495417, there are 16 former players from michiganstate currently in nfl. there are 33 former players from ohiostate in nfl sp\u2026 
1415495420, buckeyes ... gobucks beat sparty! @gma @msu_athletics @abc http:\/\/t.co\/mdtmqncwo9 
1415495421,ohio state vs michigan state football starts now! ohiostate michiganstate 
1415495424,buckeyes you can beat these guys just remember they are in michigan 
1415495425,ohio st. vs michigan st. buckeyes tvtag http:\/\/t.co\/whcyy0bxjj 
1415495425,payback time. ohiostate http:\/\/t.co\/62rjsq3tfp 
1415495426, buckeyes ... gobucks beat sparty! @gma @msu_athletics @abc http:\/\/t.co\/mdtmqncwo9 
1415495427,\u201c@codyscopes: go buckeyes!!! ohiostate osu osuvsmsu http:\/\/t.co\/mho0kxmv5x\u201d\ud83d\ude4c\ud83d\ude4c\ud83d\ude4c\ud83d\ude4c 
1415495427, there are 16 former players from michiganstate currently in nfl. there are 33 former players from ohiostate in nfl sp\u2026 
